answer,input,sentence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,session,participant,
Y,None,A banana is to eat.,2,11,207,11,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Summer is a season of the year.,2,12,208,12,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Ants are very big.,2,13,209,13,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A fire is cold.,2,14,210,14,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bus has wings,2,15,211,15,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of milk is pink.,2,16,212,16,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A flower grows in the sky.,2,17,213,17,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may bark at a cat.,2,18,214,18,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A room in a house has walls.,2,19,215,19,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Golf is a game that some people like to play.,2,20,216,20,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,June is the month after March.,2,21,217,21,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can fly over the tops of mountains.,2,22,218,22,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people like to go swimming on hot days.,2,23,219,23,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Most windows are made of glass.,2,24,220,24,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pen is for writing.,2,25,221,25,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Monkeys live in fish tanks.,2,26,222,26,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,An insect may live under a rock.,2,27,223,27,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe goes on your head.,2,28,224,28,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A frog may swim in a pond.,2,29,225,29,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A beach by the ocean may have sand.,2,30,226,30,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,May is the last day of the week.,2,31,227,31,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People sit on their hands at the dinner table.,2,32,228,32,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,You can see only one color in a rainbow.,2,33,229,33,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Cars have four wheels.,2,34,230,34,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sun is smaller than an orange.,2,35,231,35,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird may build a nest.,2,36,232,36,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All mountains are very flat on top.,2,37,233,37,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,You can drink milk through a straw.,2,38,234,38,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A map is used to help you find phone numbers.,2,39,235,39,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A hospital has more than one doctor.,2,40,236,40,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people eat pie with a fork.,2,41,237,41,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some little babies cry when they are hungry.,2,42,238,42,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Winter is a season of the year.,2,43,239,43,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A table has six arms.,2,44,240,44,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People serve dinner on their windows.,2,45,241,45,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Many spiders can spin webs.,2,46,242,46,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some fish live in the ocean.,2,47,243,47,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people buy new homes in small towns.,2,48,244,48,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some children fly kites on a windy day.,2,49,245,49,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe is worn on your ear.,2,50,246,50,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some children enjoy watching cartoons on television.,2,51,247,51,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Snow is often green in color.,2,52,248,52,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A monkey is an insect that flies.,2,53,249,53,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A door may have a lock.,2,54,250,54,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A hammer if often used to write a story.,2,55,251,55,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A plant's roots are above ground.,2,56,252,56,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may fight with another dog.,2,57,253,57,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bicycle needs gas each day.,2,58,254,58,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Money is often used to start forest fires. ,2,59,255,59,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,One can travel faster on an airplane than on a bicycle.,2,60,256,60,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A cook works every day in a bank.,2,61,257,61,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Every year all cars need to have new engines.,2,62,258,62,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A baseball looks like a square.,2,63,259,63,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Doctors spend most of their time driving race cars.,2,64,260,64,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Tennis is a game that some people like to play.,2,65,261,65,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Many people place pictures on the floors of their homes.,2,66,262,66,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A banker works in a kitchen.,2,67,263,67,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A coat may be hung on a hanger in a closet.,2,68,264,68,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Glasses help people to hear.,2,69,265,69,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A camera is used to help you find your way.,2,70,266,70,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Tires are always flat.,2,71,267,71,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pitcher maybe used to pour water.,2,72,268,72,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A cup must have a lid.,2,73,269,73,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,An elevator goes up to the moon.,2,74,270,74,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most clouds are brown and furry.,2,75,271,75,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,There are many different types of jewelry.,2,76,272,76,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most people use keys to comb their hair.,2,77,273,77,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A calendar has both the weeks and days.,2,78,274,78,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people like to go to another country for vacation.,2,79,275,79,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pencil may have an eraser on the end.,2,80,276,80,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A neighbor is a person who lives very far away.,2,81,277,81,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Bakes potatoes grow on trees.,2,82,278,82,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A classroom teacher works all day in a grocery store.,2,83,279,83,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A flashlight may need batteries to operate.,2,84,280,84,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people rent apartments in large cities.,2,85,281,85,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A goat talks in complete sentences. ,2,86,282,86,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All people avoid doctors when they feel sick.,2,87,283,87,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A carpenter builds things with wood.,2,88,284,88,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Newly released movies are often shown at theaters.,2,89,285,89,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A magazine has only one page.,2,90,286,90,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A photo album may hold many pictures.,2,91,287,91,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can climb straight up steep walls.,2,92,288,92,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A fence can provide a border around a property.,2,93,289,93,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most modern houses do not have any doors or windows.,2,94,290,94,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people make hotel reservations for only one night.,2,95,291,95,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A talented athlete may enjoy several different sports.,2,96,292,96,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,People may use a map to find certain locations.,2,97,293,97,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird can fly.,3,0,294,0,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Cats have five legs.,3,1,295,1,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people have long hair,3,2,296,2,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,People have teeth.,3,3,297,3,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sky is always brown and yellow.,3,4,298,4,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A clock tells time.,3,5,299,5,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of grass is red.,3,6,300,6,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A school bus has a driver.,3,7,301,7,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People like to drink gum.,3,8,302,8,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A butterfly has ten wings.,3,9,303,9,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A train goes on the road.,3,10,304,10,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A banana is to eat.,3,11,305,11,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Summer is a season of the year.,3,12,306,12,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Ants are very big.,3,13,307,13,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A fire is cold.,3,14,308,14,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bus has wings,3,15,309,15,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of milk is pink.,3,16,310,16,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A flower grows in the sky.,3,17,311,17,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may bark at a cat.,3,18,312,18,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A room in a house has walls.,3,19,313,19,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Golf is a game that some people like to play.,3,20,314,20,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,June is the month after March.,3,21,315,21,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can fly over the tops of mountains.,3,22,316,22,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people like to go swimming on hot days.,3,23,317,23,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Most windows are made of glass.,3,24,318,24,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pen is for writing.,3,25,319,25,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Monkeys live in fish tanks.,3,26,320,26,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,An insect may live under a rock.,3,27,321,27,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe goes on your head.,3,28,322,28,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A frog may swim in a pond.,3,29,323,29,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A beach by the ocean may have sand.,3,30,324,30,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,May is the last day of the week.,3,31,325,31,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People sit on their hands at the dinner table.,3,32,326,32,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,You can see only one color in a rainbow.,3,33,327,33,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Cars have four wheels.,3,34,328,34,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sun is smaller than an orange.,3,35,329,35,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird may build a nest.,3,36,330,36,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All mountains are very flat on top.,3,37,331,37,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,You can drink milk through a straw.,3,38,332,38,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A map is used to help you find phone numbers.,3,39,333,39,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A hospital has more than one doctor.,3,40,334,40,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people eat pie with a fork.,3,41,335,41,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some little babies cry when they are hungry.,3,42,336,42,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Winter is a season of the year.,3,43,337,43,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A table has six arms.,3,44,338,44,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People serve dinner on their windows.,3,45,339,45,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Many spiders can spin webs.,3,46,340,46,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some fish live in the ocean.,3,47,341,47,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people buy new homes in small towns.,3,48,342,48,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some children fly kites on a windy day.,3,49,343,49,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe is worn on your ear.,3,50,344,50,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some children enjoy watching cartoons on television.,3,51,345,51,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Snow is often green in color.,3,52,346,52,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A monkey is an insect that flies.,3,53,347,53,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A door may have a lock.,3,54,348,54,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A hammer if often used to write a story.,3,55,349,55,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A plant's roots are above ground.,3,56,350,56,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may fight with another dog.,3,57,351,57,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bicycle needs gas each day.,3,58,352,58,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Money is often used to start forest fires. ,3,59,353,59,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,One can travel faster on an airplane than on a bicycle.,3,60,354,60,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A cook works every day in a bank.,3,61,355,61,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Every year all cars need to have new engines.,3,62,356,62,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A baseball looks like a square.,3,63,357,63,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Doctors spend most of their time driving race cars.,3,64,358,64,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Tennis is a game that some people like to play.,3,65,359,65,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Many people place pictures on the floors of their homes.,3,66,360,66,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A banker works in a kitchen.,3,67,361,67,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A coat may be hung on a hanger in a closet.,3,68,362,68,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Glasses help people to hear.,3,69,363,69,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A camera is used to help you find your way.,3,70,364,70,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Tires are always flat.,3,71,365,71,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pitcher maybe used to pour water.,3,72,366,72,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A cup must have a lid.,3,73,367,73,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,An elevator goes up to the moon.,3,74,368,74,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most clouds are brown and furry.,3,75,369,75,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,There are many different types of jewelry.,3,76,370,76,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most people use keys to comb their hair.,3,77,371,77,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A calendar has both the weeks and days.,3,78,372,78,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
